token,count
基礎研修)介護職員初任者研修(旧ヘルパー2級)その他(ベビーシッター),2
臨床検査技師介護職員実務者研修(旧ヘルパー1級,2
基礎研修)自動車運転免許その他(認知症介護実践者研修),2
基礎研修)介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格自動車運転免許福祉用具専門相談員その他(MOS(Excel 365&2019)),2
介護福祉士社会福祉主事任用資格自動車運転免許その他(車椅子安全整備士),2
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(難病患者等ホームヘルパー),2
基礎研修)介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格自動車運転免許サービス管理責任者研修,2
介護支援専門員(ケアマネジャー)介護福祉士介護職員初任者研修(旧ヘルパー2級)社会福祉士主任介護支援専門員自動車運転免許,2
基礎研修)調剤事務資格(民間)自動車運転免許介護事務資格(民間),2
基礎研修)自動車運転免許福祉用具専門相談員その他(福祉有償運送運転者講習),2
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許 取得予定(1年以内)その他(食品衛生責任者)その他(第二種衛生管理者)その他(フォークリフト運転)その他(強度行動障害支援者養成講習),2
介護職員初任者研修(旧ヘルパー2級)その他(移動支援(全身性)),2
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許福祉用具専門相談員その他(難病患者等ホームヘルパー基礎課程1),2
介護福祉士自動車運転免許その他(福祉住環境コーディネーター3級),2
介護職員初任者研修(旧ヘルパー2級)社会福祉士社会福祉主事任用資格児童発達支援管理責任者研修自動車運転免許相談支援従事者研修,2
准看護師介護福祉士社会福祉士,2
介護職員初任者研修(旧ヘルパー2級)その他(救急救命士),2
介護職員初任者研修(旧ヘルパー2級)保育士自動車運転免許小学校教諭中学校教諭高等学校教諭その他(学校図書館司書教諭資格)その他(特別支援学校教諭),2
介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格自動車運転免許その他(強度行動障害支援者養成研修修了)その他(甲種防火管理者),2
基礎研修)自動車運転免許その他(胃ろう吸引2号),2
基礎研修)医療事務資格(民間)自動車運転免許その他(日本アクティブコミュニティ協会 レクリエーション介護士)その他(認知症介助士) 取得予定(1年以内),2
介護職員初任者研修(旧ヘルパー2級)社会福祉主事任用資格自動車運転免許サービス管理責任者研修中学校教諭高等学校教諭その他(認知症介護実務者研修 管理者研修),2
介護福祉士自動車運転免許その他(日商簿記3級),2
基礎研修)その他(同行援護),2
介護福祉士医療事務資格(民間)自動車運転免許その他(第一種衛生管理者免許),2
准看護師自動車運転免許その他(救急救命士),2
自動車運転免許その他(認定心理士),2
自動車運転免許その他(交通誘導警備業務2級)その他(消防設備士),2
介護福祉士自動車運転免許その他(喀痰吸引特の者対象)その他(重度訪問介護従業者養育 基礎課程)その他(重度訪問介護従業者養育 追加課程)その他(サービス管理責任者基礎研修),2
基礎研修)その他(城陽市生活支援員養成講座),2
登録販売者介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許福祉用具専門相談員,2
自動車運転免許中学校教諭高等学校教諭ネイリスト資格(民間) 取得予定(1年以内),2
登録販売者介護支援専門員(ケアマネジャー)介護福祉士自動車運転免許,2
保健師准看護師介護福祉士社会福祉士社会福祉主事任用資格自動車運転免許高等学校教諭,2
基礎研修)社会福祉主事任用資格幼稚園教諭児童発達支援管理責任者研修自動車運転免許サービス管理責任者研修,2
介護福祉士相談支援専門員,2
基礎研修) 取得予定(1年以内)介護職員初任者研修(旧ヘルパー2級)自動車運転免許児童指導員任用資格,2
看護師介護職員初任者研修(旧ヘルパー2級) 取得予定(1年以内)自動車運転免許,2
介護職員初任者研修(旧ヘルパー2級)児童指導員任用資格中学校教諭高等学校教諭,2
自動車運転免許その他(特別教育修了証),2
介護職員初任者研修(旧ヘルパー2級)自動車運転免許児童指導員任用資格 取得予定(1年以内),2
調剤事務資格(民間)自動車運転免許その他(MicrosoftOffice word Excel)その他(介護事務管理士),2
介護職員初任者研修(旧ヘルパー2級) 取得予定(1年以内)社会福祉主事任用資格自動車運転免許,2
基礎研修)介護職員初任者研修(旧ヘルパー2級)自動車運転免許 取得予定(1年以内)その他(上級救命講習),2
看護師社会福祉主事任用資格自動車運転免許,2
介護福祉士自動車運転免許その他(認知症介護実践者研修 修了)その他(認知症介護実践リーダー研修 修了),2
介護福祉士自動車運転免許その他(認知症介護実践研修修了),2
基礎研修)自動車運転免許その他(同行援護従業者養成研修)その他(移動支援従業者養成研修),2
基礎研修) 取得予定(1年以内)介護職員初任者研修(旧ヘルパー2級)自動車運転免許福祉用具専門相談員 取得予定(1年以内),2
介護福祉士自動車運転免許児童指導員任用資格中学校教諭,2
介護福祉士介護職員初任者研修(旧ヘルパー2級)幼稚園教諭自動車運転免許その他(同行援護従業者養成研修基礎,2
応用),2
基礎研修)自動車運転免許福祉用具専門相談員その他(広陵町商工会福祉有償運送運転者講習),2
登録販売者介護職員初任者研修(旧ヘルパー2級) 取得予定(1年以内)自動車運転免許その他(同行援護一般課程) 取得予定(1年以内),2
介護福祉士歯科助手資格(民間)自動車運転免許,2
介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(全国経理学校協会簿記検定1級 )その他(税務会計(所得税法。法人税法)2級),2
基礎研修)介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間)自動車運転免許その他(認知症ケア指導管理士初級合格),2
介護福祉士介護職員初任者研修(旧ヘルパー2級)自動車運転免許その他(中型運転免許証(マイクロバス運転できます))その他(フォークリフト)その他(アマチュア無線技士第三級),2
歯科技工士自動車運転免許福祉用具専門相談員 取得予定(1年以内),2
自動車運転免許その他(建設業経理事務士2級),2
基礎研修)福祉用具専門相談員その他(大型2種運転免許)その他(全身性障害者移動介護従事者研修修了)その他(精神障害者ホームヘルパー養成特別研修修了)その他(日本レクリエーション協会中級レクリエーションインストラクター),2
看護師保健師介護支援専門員(ケアマネジャー)介護福祉士自動車運転免許,2
基礎研修)介護職員初任者研修(旧ヘルパー2級)医療事務資格(民間),2
准看護師自動車運転免許福祉用具専門相談員 取得予定(1年以内),2
介護支援専門員(ケアマネジャー)介護福祉士介護職員初任者研修(旧ヘルパー2級)精神保健福祉士自動車運転免許,2
介護支援専門員(ケアマネジャー)介護福祉士社会福祉主事任用資格保育士幼稚園教諭自動車運転免許,2
介護支援専門員(ケアマネジャー)介護福祉士介護職員初任者研修(旧ヘルパー2級)主任介護支援専門員自動車運転免許,2
介護職員初任者研修(旧ヘルパー2級)栄養士自動車運転免許放課後児童支援員認定資格,2
介護福祉士社会福祉主事任用資格自動車運転免許養護教諭,2
看護師介護支援専門員(ケアマネジャー)自動車運転免許,2
基礎研修)介護職員初任者研修(旧ヘルパー2級)主任介護支援専門員自動車運転免許,2
登録販売者 取得予定(1年以内)自動車運転免許,2
社会福祉主事任用資格児童指導員任用資格,2
社会福祉主事任用資格自動車運転免許福祉用具専門相談員,2
介護職員初任者研修(旧ヘルパー2級)自動車運転免許ネイリスト資格(民間),2
