applicant_id,age,gender,residence_pref,same_prefecture_count,different_prefecture_count,total_desired_areas,mobility_score,mobility_rank
2185,48,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2186,60,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
2188,53,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2189,52,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2190,30,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2191,56,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2192,35,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2193,31,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2194,26,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2195,56,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2197,61,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
2199,47,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2200,46,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2201,48,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2202,53,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2203,33,女性,京都府,5,0,5,0.0,A: 低い（県内のみ）
2204,46,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2207,60,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2212,39,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2213,32,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2214,76,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2215,54,女性,京都府,9,0,9,0.0,A: 低い（県内のみ）
2216,47,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2219,61,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2222,63,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2224,55,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2225,39,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2227,53,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2228,58,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2229,45,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2231,39,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2232,65,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2234,62,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2236,45,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2238,38,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2241,47,男性,京都府,4,0,4,0.0,A: 低い（県内のみ）
2242,58,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
2243,20,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2244,53,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2245,57,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
2246,65,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2247,42,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2248,30,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2251,43,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2252,67,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2253,47,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2254,59,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2255,54,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2256,41,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2257,35,男性,京都府,7,0,7,0.0,A: 低い（県内のみ）
2258,68,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2259,50,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
2260,49,男性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2261,49,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2262,60,男性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2263,60,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2264,28,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2265,47,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2266,76,男性,京都府,5,0,5,0.0,A: 低い（県内のみ）
2267,43,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2268,58,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2269,37,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2270,66,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2271,46,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2272,51,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2274,22,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2275,47,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2276,29,女性,京都府,5,0,5,0.0,A: 低い（県内のみ）
2277,52,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2281,57,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2282,61,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2283,55,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
2285,32,男性,京都府,5,0,5,0.0,A: 低い（県内のみ）
2286,21,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2287,40,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2288,32,女性,京都府,12,0,12,0.0,A: 低い（県内のみ）
2289,61,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2290,75,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2291,69,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2292,38,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2293,52,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2297,57,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2298,35,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2299,61,女性,京都府,5,0,5,0.0,A: 低い（県内のみ）
2301,39,男性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2302,63,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2303,33,女性,京都府,5,0,5,0.0,A: 低い（県内のみ）
2304,58,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2305,54,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2306,65,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2307,50,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2308,21,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2310,19,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2311,57,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2312,56,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2313,21,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2314,49,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2315,57,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2316,61,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
2320,51,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2323,20,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2324,66,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2325,39,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2327,60,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2328,40,女性,京都府,5,0,5,0.0,A: 低い（県内のみ）
2330,43,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2331,41,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2332,56,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2333,22,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2334,56,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2335,23,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2336,44,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2337,42,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2338,65,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2339,64,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2340,40,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2341,37,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2342,63,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2343,51,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2344,52,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2345,48,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2347,54,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2348,50,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2349,35,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2351,67,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2352,65,男性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2353,42,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2354,23,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2357,63,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2359,34,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2360,46,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2361,50,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2363,60,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2364,67,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2365,21,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2368,45,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2370,28,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2374,64,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2375,58,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2376,45,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2377,25,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2378,52,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2379,35,女性,京都府,7,0,7,0.0,A: 低い（県内のみ）
2380,76,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2384,36,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2385,24,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2386,28,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2387,42,女性,京都府,7,0,7,0.0,A: 低い（県内のみ）
2389,50,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2392,60,女性,京都府,5,0,5,0.0,A: 低い（県内のみ）
2393,44,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2395,24,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2396,58,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2397,43,女性,京都府,5,0,5,0.0,A: 低い（県内のみ）
2399,42,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2400,52,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
2401,33,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2405,47,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2406,34,男性,京都府,7,0,7,0.0,A: 低い（県内のみ）
2407,47,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2408,40,男性,京都府,5,0,5,0.0,A: 低い（県内のみ）
2409,25,男性,京都府,7,0,7,0.0,A: 低い（県内のみ）
2410,55,男性,京都府,6,0,6,0.0,A: 低い（県内のみ）
2411,36,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2412,55,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2413,49,男性,京都府,4,0,4,0.0,A: 低い（県内のみ）
2414,51,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2415,52,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2417,39,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2419,31,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2420,61,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2421,70,男性,京都府,7,0,7,0.0,A: 低い（県内のみ）
2424,44,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2427,38,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2428,41,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2429,60,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2432,48,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2434,52,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
2435,67,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2438,45,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2439,22,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2440,19,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2441,63,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2442,53,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2443,21,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2444,42,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2445,55,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2446,40,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2447,27,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2448,64,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2449,54,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2450,65,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2451,55,女性,京都府,8,0,8,0.0,A: 低い（県内のみ）
2453,55,男性,京都府,5,0,5,0.0,A: 低い（県内のみ）
2454,56,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2456,19,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2458,45,男性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2459,37,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2462,34,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2463,40,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2464,56,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2465,25,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2466,59,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2468,39,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2469,58,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2471,56,男性,京都府,4,0,4,0.0,A: 低い（県内のみ）
2472,45,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2473,58,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2474,35,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
2476,26,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2477,69,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2478,42,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2479,41,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2480,51,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
2481,53,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2482,51,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
2483,27,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2485,58,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2487,58,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2488,26,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2489,45,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2490,55,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2491,63,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2492,63,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2493,60,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2494,60,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2495,56,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2496,46,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2497,57,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2499,28,男性,京都府,4,0,4,0.0,A: 低い（県内のみ）
2500,48,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2501,42,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2502,55,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2503,44,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2504,40,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2506,72,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2507,65,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2508,53,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2509,45,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2510,62,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2511,39,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2512,48,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2513,54,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2514,46,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2515,41,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2520,63,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2521,63,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
2523,51,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2524,77,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
2525,24,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2526,47,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
2527,43,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2529,54,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2530,54,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2531,63,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2532,67,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2533,34,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2534,67,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2535,37,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2536,21,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2537,64,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
2538,35,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2539,58,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
2540,76,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2541,49,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2542,66,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2543,32,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2544,57,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2545,38,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2546,44,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2547,46,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2548,28,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2549,70,女性,京都府,6,0,6,0.0,A: 低い（県内のみ）
2551,69,男性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2552,61,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2553,47,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2554,33,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2555,57,女性,京都府,4,0,4,0.0,A: 低い（県内のみ）
2557,58,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2560,42,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2562,61,女性,京都府,6,0,6,0.0,A: 低い（県内のみ）
2564,33,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2565,68,男性,京都府,5,0,5,0.0,A: 低い（県内のみ）
2566,44,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2568,71,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2569,26,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2570,78,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2571,58,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2572,31,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2573,77,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2574,52,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2576,46,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2578,54,女性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2579,28,男性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2580,29,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2581,30,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2582,38,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2583,63,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2584,57,男性,京都府,6,0,6,0.0,A: 低い（県内のみ）
2585,63,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2586,28,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2587,59,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2588,29,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2589,57,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2590,64,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2591,38,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2592,70,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2594,56,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2595,19,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2596,46,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2598,65,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2599,46,男性,京都府,2,0,2,0.0,A: 低い（県内のみ）
2600,51,男性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2601,55,女性,京都府,5,0,5,0.0,A: 低い（県内のみ）
2603,25,男性,京都府,3,0,3,0.0,A: 低い（県内のみ）
2604,57,女性,京都府,1,0,1,0.0,A: 低い（県内のみ）
2605,44,女性,京都府,2,0,2,0.0,A: 低い（県内のみ）
