target_municipality,qualification_name,applicant_count,avg_age,employment_rate
埼玉県さいたま市岩槻区,サービス管理責任者研修,3,61.666666666666664,0.6666666666666666
埼玉県さいたま市岩槻区,介護職員実務者研修（旧ヘルパー1級/基礎研修）,2,66.0,1.0
埼玉県さいたま市岩槻区,あん摩マッサージ指圧師,2,48.5,1.0
埼玉県さいたま市岩槻区,児童発達支援管理責任者研修,2,54.0,1.0
埼玉県さいたま市岩槻区,相談支援従事者研修,2,72.5,0.5
埼玉県さいたま市岩槻区,精神保健福祉士,1,68.0,1.0
埼玉県さいたま市岩槻区,社会福祉士 取得予定（1年以内）,1,40.0,1.0
埼玉県さいたま市岩槻区,その他（強度行動障がい支援者資格、基礎・実践）,1,40.0,1.0
埼玉県さいたま市岩槻区,その他（サービス管理者資格）,1,40.0,1.0
埼玉県さいたま市岩槻区,幼稚園教諭,1,29.0,1.0
埼玉県さいたま市岩槻区,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
埼玉県さいたま市岩槻区,小学校教諭,1,29.0,1.0
埼玉県さいたま市岩槻区,高等学校教諭,1,29.0,1.0
埼玉県さいたま市岩槻区,社会福祉士,1,53.0,0.0
埼玉県さいたま市桜区,自動車運転免許,5,50.0,1.0
埼玉県さいたま市桜区,介護職員初任者研修（旧ヘルパー2級）,4,50.5,1.0
埼玉県さいたま市桜区,介護福祉士,3,60.0,1.0
埼玉県さいたま市桜区,社会福祉主事任用資格,3,50.666666666666664,1.0
埼玉県さいたま市桜区,介護職員実務者研修（旧ヘルパー1級/基礎研修）,2,66.0,1.0
埼玉県さいたま市桜区,あん摩マッサージ指圧師,2,48.5,1.0
埼玉県さいたま市桜区,児童発達支援管理責任者研修,2,54.0,1.0
埼玉県さいたま市桜区,サービス管理責任者研修,2,54.0,1.0
埼玉県さいたま市桜区,精神保健福祉士,1,68.0,1.0
埼玉県さいたま市桜区,相談支援従事者研修,1,68.0,1.0
埼玉県さいたま市桜区,医師,1,65.0,1.0
埼玉県さいたま市桜区,介護支援専門員（ケアマネジャー）,1,65.0,1.0
埼玉県さいたま市桜区,主任介護支援専門員,1,65.0,1.0
埼玉県さいたま市桜区,その他（救命士）,1,65.0,1.0
埼玉県さいたま市桜区,社会福祉士 取得予定（1年以内）,1,40.0,1.0
埼玉県さいたま市桜区,その他（強度行動障がい支援者資格、基礎・実践）,1,40.0,1.0
埼玉県さいたま市桜区,その他（サービス管理者資格）,1,40.0,1.0
埼玉県さいたま市桜区,幼稚園教諭,1,29.0,1.0
埼玉県さいたま市桜区,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
埼玉県さいたま市桜区,小学校教諭,1,29.0,1.0
埼玉県さいたま市桜区,高等学校教諭,1,29.0,1.0
埼玉県さいたま市浦和区,介護職員初任者研修（旧ヘルパー2級）,4,50.5,1.0
埼玉県さいたま市浦和区,自動車運転免許,3,46.0,1.0
埼玉県さいたま市浦和区,あん摩マッサージ指圧師,2,48.5,1.0
埼玉県さいたま市浦和区,児童発達支援管理責任者研修,2,54.0,1.0
埼玉県さいたま市浦和区,サービス管理責任者研修,2,54.0,1.0
埼玉県さいたま市浦和区,介護福祉士,1,68.0,1.0
埼玉県さいたま市浦和区,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,68.0,1.0
埼玉県さいたま市浦和区,精神保健福祉士,1,68.0,1.0
埼玉県さいたま市浦和区,相談支援従事者研修,1,68.0,1.0
埼玉県さいたま市浦和区,医師,1,65.0,1.0
埼玉県さいたま市浦和区,介護支援専門員（ケアマネジャー）,1,65.0,1.0
埼玉県さいたま市浦和区,主任介護支援専門員,1,65.0,1.0
埼玉県さいたま市浦和区,その他（救命士）,1,65.0,1.0
埼玉県さいたま市浦和区,社会福祉士 取得予定（1年以内）,1,40.0,1.0
埼玉県さいたま市浦和区,社会福祉主事任用資格,1,40.0,1.0
埼玉県さいたま市浦和区,その他（強度行動障がい支援者資格、基礎・実践）,1,40.0,1.0
埼玉県さいたま市浦和区,その他（サービス管理者資格）,1,40.0,1.0
埼玉県さいたま市浦和区,幼稚園教諭,1,29.0,1.0
埼玉県さいたま市浦和区,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
埼玉県さいたま市浦和区,小学校教諭,1,29.0,1.0
埼玉県さいたま市浦和区,高等学校教諭,1,29.0,1.0
埼玉県さいたま市緑区,介護職員初任者研修（旧ヘルパー2級）,6,49.166666666666664,0.8333333333333334
埼玉県さいたま市緑区,介護福祉士,4,55.25,0.5
埼玉県さいたま市緑区,自動車運転免許,4,50.5,1.0
埼玉県さいたま市緑区,サービス管理責任者研修,3,61.666666666666664,0.6666666666666666
埼玉県さいたま市緑区,介護職員実務者研修（旧ヘルパー1級/基礎研修）,2,66.0,1.0
埼玉県さいたま市緑区,社会福祉主事任用資格,2,52.0,1.0
埼玉県さいたま市緑区,あん摩マッサージ指圧師,2,48.5,1.0
埼玉県さいたま市緑区,児童発達支援管理責任者研修,2,54.0,1.0
埼玉県さいたま市緑区,相談支援従事者研修,2,72.5,0.5
埼玉県さいたま市緑区,精神保健福祉士,1,68.0,1.0
埼玉県さいたま市緑区,医師,1,65.0,1.0
埼玉県さいたま市緑区,介護支援専門員（ケアマネジャー）,1,65.0,1.0
埼玉県さいたま市緑区,主任介護支援専門員,1,65.0,1.0
埼玉県さいたま市緑区,その他（救命士）,1,65.0,1.0
埼玉県さいたま市緑区,社会福祉士 取得予定（1年以内）,1,40.0,1.0
埼玉県さいたま市緑区,その他（強度行動障がい支援者資格、基礎・実践）,1,40.0,1.0
埼玉県さいたま市緑区,その他（サービス管理者資格）,1,40.0,1.0
埼玉県さいたま市緑区,幼稚園教諭,1,29.0,1.0
埼玉県さいたま市緑区,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
埼玉県さいたま市緑区,小学校教諭,1,29.0,1.0
埼玉県さいたま市緑区,高等学校教諭,1,29.0,1.0
埼玉県さいたま市緑区,歯科技工士,1,25.0,1.0
埼玉県さいたま市西区,介護職員初任者研修（旧ヘルパー2級）,5,48.2,0.8
埼玉県さいたま市西区,自動車運転免許,4,45.5,0.75
埼玉県さいたま市西区,サービス管理責任者研修,3,61.666666666666664,0.6666666666666666
埼玉県さいたま市西区,介護福祉士,2,47.0,0.5
埼玉県さいたま市西区,児童発達支援管理責任者研修,2,54.0,1.0
埼玉県さいたま市西区,相談支援従事者研修,2,72.5,0.5
埼玉県さいたま市西区,歯科医師,1,32.0,1.0
埼玉県さいたま市西区,その他（日本歯科麻酔学会認定医）,1,32.0,1.0
埼玉県さいたま市西区,介護職員実務者研修（旧ヘルパー1級/基礎研修） 取得予定（1年以内）,1,44.0,0.0
埼玉県さいたま市西区,介護職員初任者研修（旧ヘルパー2級） 取得予定（1年以内）,1,44.0,0.0
埼玉県さいたま市西区,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,68.0,1.0
埼玉県さいたま市西区,精神保健福祉士,1,68.0,1.0
埼玉県さいたま市西区,あん摩マッサージ指圧師,1,68.0,1.0
埼玉県さいたま市西区,医師,1,65.0,1.0
埼玉県さいたま市西区,介護支援専門員（ケアマネジャー）,1,65.0,1.0
埼玉県さいたま市西区,主任介護支援専門員,1,65.0,1.0
埼玉県さいたま市西区,その他（救命士）,1,65.0,1.0
埼玉県さいたま市西区,社会福祉士 取得予定（1年以内）,1,40.0,1.0
埼玉県さいたま市西区,社会福祉主事任用資格,1,40.0,1.0
埼玉県さいたま市西区,その他（強度行動障がい支援者資格、基礎・実践）,1,40.0,1.0
埼玉県さいたま市西区,その他（サービス管理者資格）,1,40.0,1.0
埼玉県さいたま市見沼区,介護職員初任者研修（旧ヘルパー2級）,5,48.2,0.8
埼玉県さいたま市見沼区,自動車運転免許,4,61.5,0.75
埼玉県さいたま市見沼区,サービス管理責任者研修,4,64.75,0.5
埼玉県さいたま市見沼区,介護福祉士,3,68.66666666666667,0.6666666666666666
埼玉県さいたま市見沼区,介護職員実務者研修（旧ヘルパー1級/基礎研修）,3,68.66666666666667,0.6666666666666666
埼玉県さいたま市見沼区,社会福祉主事任用資格,3,59.333333333333336,0.6666666666666666
埼玉県さいたま市見沼区,精神保健福祉士,2,71.0,0.5
埼玉県さいたま市見沼区,あん摩マッサージ指圧師,2,48.5,1.0
埼玉県さいたま市見沼区,児童発達支援管理責任者研修,2,54.0,1.0
埼玉県さいたま市見沼区,相談支援従事者研修,2,72.5,0.5
埼玉県さいたま市見沼区,歯科医師,1,32.0,1.0
埼玉県さいたま市見沼区,その他（日本歯科麻酔学会認定医）,1,32.0,1.0
埼玉県さいたま市見沼区,歯科技工士,1,31.0,1.0
埼玉県さいたま市見沼区,社会福祉士 取得予定（1年以内）,1,40.0,1.0
埼玉県さいたま市見沼区,その他（強度行動障がい支援者資格、基礎・実践）,1,40.0,1.0
埼玉県さいたま市見沼区,その他（サービス管理者資格）,1,40.0,1.0
埼玉県さいたま市見沼区,幼稚園教諭,1,29.0,1.0
埼玉県さいたま市見沼区,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
埼玉県さいたま市見沼区,小学校教諭,1,29.0,1.0
埼玉県さいたま市見沼区,高等学校教諭,1,29.0,1.0
埼玉県さいたま市見沼区,准看護師,1,74.0,0.0
埼玉県ふじみ野市,介護職員初任者研修（旧ヘルパー2級）,2,48.5,1.0
埼玉県ふじみ野市,あん摩マッサージ指圧師,2,48.5,1.0
埼玉県ふじみ野市,自動車運転免許,2,49.0,1.0
埼玉県ふじみ野市,サービス管理責任者研修,2,72.5,0.5
埼玉県ふじみ野市,相談支援従事者研修,2,72.5,0.5
埼玉県ふじみ野市,介護福祉士,1,68.0,1.0
埼玉県ふじみ野市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,68.0,1.0
埼玉県ふじみ野市,精神保健福祉士,1,68.0,1.0
埼玉県ふじみ野市,児童発達支援管理責任者研修,1,68.0,1.0
埼玉県ふじみ野市,幼稚園教諭,1,29.0,1.0
埼玉県ふじみ野市,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
埼玉県ふじみ野市,小学校教諭,1,29.0,1.0
埼玉県ふじみ野市,高等学校教諭,1,29.0,1.0
埼玉県三郷市,介護職員初任者研修（旧ヘルパー2級）,3,42.333333333333336,1.0
埼玉県三郷市,介護福祉士,2,47.0,0.5
埼玉県三郷市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,2,55.0,0.5
埼玉県三郷市,あん摩マッサージ指圧師,2,48.5,1.0
埼玉県三郷市,自動車運転免許,2,49.0,1.0
埼玉県三郷市,サービス管理責任者研修,2,72.5,0.5
埼玉県三郷市,相談支援従事者研修,2,72.5,0.5
埼玉県三郷市,歯科医師,1,32.0,1.0
埼玉県三郷市,その他（日本歯科麻酔学会認定医）,1,32.0,1.0
埼玉県三郷市,精神保健福祉士,1,68.0,1.0
埼玉県三郷市,児童発達支援管理責任者研修,1,68.0,1.0
埼玉県三郷市,幼稚園教諭,1,29.0,1.0
埼玉県三郷市,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
埼玉県三郷市,小学校教諭,1,29.0,1.0
埼玉県三郷市,高等学校教諭,1,29.0,1.0
埼玉県三郷市,社会福祉士,1,42.0,0.0
埼玉県三郷市,看護師,1,53.0,1.0
埼玉県三郷市,准看護師,1,53.0,1.0
埼玉県三郷市,管理栄養士,1,53.0,1.0
埼玉県上尾市,自動車運転免許,4,58.25,0.75
埼玉県上尾市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,3,64.33333333333333,0.6666666666666666
埼玉県上尾市,社会福祉主事任用資格,3,55.0,0.6666666666666666
埼玉県上尾市,介護職員初任者研修（旧ヘルパー2級）,3,45.666666666666664,1.0
埼玉県上尾市,サービス管理責任者研修,3,61.666666666666664,0.6666666666666666
埼玉県上尾市,介護福祉士,2,66.0,1.0
埼玉県上尾市,あん摩マッサージ指圧師,2,48.5,1.0
埼玉県上尾市,児童発達支援管理責任者研修,2,54.0,1.0
埼玉県上尾市,相談支援従事者研修,2,72.5,0.5
埼玉県上尾市,歯科医師,1,32.0,1.0
埼玉県上尾市,その他（日本歯科麻酔学会認定医）,1,32.0,1.0
埼玉県上尾市,精神保健福祉士,1,68.0,1.0
埼玉県上尾市,社会福祉士 取得予定（1年以内）,1,40.0,1.0
埼玉県上尾市,その他（強度行動障がい支援者資格、基礎・実践）,1,40.0,1.0
埼玉県上尾市,その他（サービス管理者資格）,1,40.0,1.0
埼玉県上尾市,幼稚園教諭,1,29.0,1.0
埼玉県上尾市,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
埼玉県上尾市,小学校教諭,1,29.0,1.0
埼玉県上尾市,高等学校教諭,1,29.0,1.0
埼玉県久喜市,介護職員初任者研修（旧ヘルパー2級）,4,41.75,1.0
埼玉県久喜市,サービス管理責任者研修,3,61.666666666666664,0.6666666666666666
埼玉県久喜市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,2,65.0,1.0
埼玉県久喜市,あん摩マッサージ指圧師,2,48.5,1.0
埼玉県久喜市,児童発達支援管理責任者研修,2,54.0,1.0
埼玉県久喜市,自動車運転免許,2,54.0,1.0
埼玉県久喜市,相談支援従事者研修,2,72.5,0.5
埼玉県久喜市,歯科医師,1,32.0,1.0
埼玉県久喜市,その他（日本歯科麻酔学会認定医）,1,32.0,1.0
埼玉県久喜市,介護福祉士,1,68.0,1.0
埼玉県久喜市,精神保健福祉士,1,68.0,1.0
埼玉県久喜市,社会福祉士 取得予定（1年以内）,1,40.0,1.0
埼玉県久喜市,社会福祉主事任用資格,1,40.0,1.0
埼玉県久喜市,その他（強度行動障がい支援者資格、基礎・実践）,1,40.0,1.0
埼玉県久喜市,その他（サービス管理者資格）,1,40.0,1.0
埼玉県久喜市,幼稚園教諭,1,29.0,1.0
埼玉県久喜市,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
埼玉県久喜市,小学校教諭,1,29.0,1.0
埼玉県久喜市,高等学校教諭,1,29.0,1.0
埼玉県久喜市,歯科技工士,1,25.0,1.0
埼玉県児玉郡上里町,歯科医師,1,32.0,1.0
埼玉県児玉郡上里町,その他（日本歯科麻酔学会認定医）,1,32.0,1.0
埼玉県児玉郡上里町,介護福祉士,1,64.0,1.0
埼玉県児玉郡上里町,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,64.0,1.0
埼玉県児玉郡上里町,社会福祉主事任用資格,1,64.0,1.0
埼玉県児玉郡上里町,自動車運転免許,1,64.0,1.0
埼玉県児玉郡神川町,介護福祉士,1,64.0,1.0
埼玉県児玉郡神川町,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,64.0,1.0
埼玉県児玉郡神川町,社会福祉主事任用資格,1,64.0,1.0
埼玉県児玉郡神川町,自動車運転免許,1,64.0,1.0
埼玉県児玉郡神川町,医師,1,65.0,1.0
埼玉県児玉郡神川町,介護支援専門員（ケアマネジャー）,1,65.0,1.0
埼玉県児玉郡神川町,介護職員初任者研修（旧ヘルパー2級）,1,65.0,1.0
埼玉県児玉郡神川町,主任介護支援専門員,1,65.0,1.0
埼玉県児玉郡神川町,その他（救命士）,1,65.0,1.0
埼玉県入間市,自動車運転免許,4,50.25,1.0
埼玉県入間市,介護職員初任者研修（旧ヘルパー2級）,3,42.333333333333336,1.0
埼玉県入間市,介護福祉士,2,51.0,1.0
埼玉県入間市,あん摩マッサージ指圧師,2,48.5,1.0
埼玉県入間市,サービス管理責任者研修,2,72.5,0.5
埼玉県入間市,相談支援従事者研修,2,72.5,0.5
埼玉県入間市,介護職員実務者研修（旧ヘルパー1級/基礎研修）,1,68.0,1.0
埼玉県入間市,精神保健福祉士,1,68.0,1.0
埼玉県入間市,児童発達支援管理責任者研修,1,68.0,1.0
埼玉県入間市,看護師,1,34.0,1.0
埼玉県入間市,幼稚園教諭,1,29.0,1.0
埼玉県入間市,自動車運転免許 取得予定（1年以内）,1,29.0,1.0
埼玉県入間市,小学校教諭,1,29.0,1.0
埼玉県入間市,高等学校教諭,1,29.0,1.0
埼玉県入間郡三芳町,自動車運転免許,2,37.0,0.5
埼玉県入間郡三芳町,介護職員初任者研修（旧ヘルパー2級）,2,29.5,1.0
埼玉県入間郡三芳町,介護職員実務者研修（旧ヘルパー1級/基礎研修） 取得予定（1年以内）,1,44.0,0.0
埼玉県入間郡三芳町,介護職員初任者研修（旧ヘルパー2級） 取得予定（1年以内）,1,44.0,0.0
