source,target,flow_count,source_pref,source_muni,target_pref,target_muni
京都府京田辺市,大阪府大阪市西区,1,京都府,京田辺市,大阪府,大阪市西区
京都府京田辺市,大阪府大阪市住之江区,1,京都府,京田辺市,大阪府,大阪市住之江区
京都府京田辺市,大阪府大阪市生野区,1,京都府,京田辺市,大阪府,大阪市生野区
京都府京田辺市,兵庫県神戸市北区,1,京都府,京田辺市,兵庫県,神戸市北区
京都府京田辺市,兵庫県三田市,1,京都府,京田辺市,兵庫県,三田市
京都府京田辺市,大阪府大阪市大正区,1,京都府,京田辺市,大阪府,大阪市大正区
京都府京田辺市,大阪府豊中市,1,京都府,京田辺市,大阪府,豊中市
京都府京田辺市,大阪府大阪市東成区,1,京都府,京田辺市,大阪府,大阪市東成区
京都府京田辺市,大阪府大阪市此花区,1,京都府,京田辺市,大阪府,大阪市此花区
京都府京田辺市,大阪府大阪市港区,1,京都府,京田辺市,大阪府,大阪市港区
京都府京田辺市,大阪府箕面市,1,京都府,京田辺市,大阪府,箕面市
神奈川県横浜市青葉区,兵庫県高砂市,1,神奈川県,横浜市青葉区,兵庫県,高砂市
神奈川県横浜市青葉区,兵庫県神戸市東灘区,1,神奈川県,横浜市青葉区,兵庫県,神戸市東灘区
京都府船井郡京丹波町,兵庫県,1,京都府,船井郡京丹波町,兵庫県,
神奈川県横浜市青葉区,京都府京都市山科区,1,神奈川県,横浜市青葉区,京都府,京都市山科区
滋賀県高島市,滋賀県,1,滋賀県,高島市,滋賀県,
滋賀県高島市,京都府,1,滋賀県,高島市,京都府,
滋賀県高島市,大阪府,1,滋賀県,高島市,大阪府,
大阪府枚方市,京都府相楽郡精華町,1,大阪府,枚方市,京都府,相楽郡精華町
兵庫県宝塚市,大阪府,1,兵庫県,宝塚市,大阪府,
兵庫県宝塚市,京都府,1,兵庫県,宝塚市,京都府,
佐賀県佐賀市,京都府京都市下京区,1,佐賀県,佐賀市,京都府,京都市下京区
佐賀県佐賀市,京都府京都市北区,1,佐賀県,佐賀市,京都府,京都市北区
佐賀県佐賀市,佐賀県神埼市,1,佐賀県,佐賀市,佐賀県,神埼市
京都府宮津市,京都府与謝郡伊根町,1,京都府,宮津市,京都府,与謝郡伊根町
京都府京都市伏見区,鹿児島県奄美市,1,京都府,京都市伏見区,鹿児島県,奄美市
京都府京都市山科区,東京都練馬区,1,京都府,京都市山科区,東京都,練馬区
奈良県北葛城郡王寺町,奈良県天理市,1,奈良県,北葛城郡王寺町,奈良県,天理市
奈良県北葛城郡王寺町,大阪府羽曳野市,1,奈良県,北葛城郡王寺町,大阪府,羽曳野市
奈良県北葛城郡王寺町,奈良県香芝市,1,奈良県,北葛城郡王寺町,奈良県,香芝市
奈良県北葛城郡王寺町,京都府京田辺市,1,奈良県,北葛城郡王寺町,京都府,京田辺市
奈良県北葛城郡王寺町,奈良県桜井市,1,奈良県,北葛城郡王寺町,奈良県,桜井市
大阪府摂津市,京都府京都市伏見区,1,大阪府,摂津市,京都府,京都市伏見区
神奈川県横浜市青葉区,京都府京都市伏見区,1,神奈川県,横浜市青葉区,京都府,京都市伏見区
神奈川県横浜市青葉区,兵庫県加古川市,1,神奈川県,横浜市青葉区,兵庫県,加古川市
大阪府大阪市東淀川区,大阪府高槻市,1,大阪府,大阪市東淀川区,大阪府,高槻市
大阪府大阪市東淀川区,大阪府大阪市平野区,1,大阪府,大阪市東淀川区,大阪府,大阪市平野区
大阪府大阪市東淀川区,京都府宇治市,1,大阪府,大阪市東淀川区,京都府,宇治市
香川県高松市,香川県,1,香川県,高松市,香川県,
香川県高松市,大阪府,1,香川県,高松市,大阪府,
香川県高松市,愛知県名古屋市中区,1,香川県,高松市,愛知県,名古屋市中区
香川県高松市,京都府,1,香川県,高松市,京都府,
香川県高松市,兵庫県,1,香川県,高松市,兵庫県,
香川県高松市,愛知県名古屋市熱田区,1,香川県,高松市,愛知県,名古屋市熱田区
香川県高松市,大阪府大阪市北区,1,香川県,高松市,大阪府,大阪市北区
香川県高松市,大阪府大阪市城東区,1,香川県,高松市,大阪府,大阪市城東区
香川県高松市,大阪府大阪市淀川区,1,香川県,高松市,大阪府,大阪市淀川区
香川県高松市,愛知県名古屋市守山区,1,香川県,高松市,愛知県,名古屋市守山区
福井県大飯郡高浜町,福井県大飯郡おおい町,1,福井県,大飯郡高浜町,福井県,大飯郡おおい町
神奈川県横浜市青葉区,兵庫県西宮市,1,神奈川県,横浜市青葉区,兵庫県,西宮市
大阪府枚方市,京都府船井郡京丹波町,1,大阪府,枚方市,京都府,船井郡京丹波町
神奈川県横浜市青葉区,大阪府八尾市,1,神奈川県,横浜市青葉区,大阪府,八尾市
京都府京都市伏見区,愛媛県松山市,1,京都府,京都市伏見区,愛媛県,松山市
京都府京都市伏見区,神奈川県横浜市戸塚区,1,京都府,京都市伏見区,神奈川県,横浜市戸塚区
大阪府大阪市旭区,大阪府,1,大阪府,大阪市旭区,大阪府,
大阪府大阪市旭区,兵庫県,1,大阪府,大阪市旭区,兵庫県,
大阪府大阪市旭区,京都府,1,大阪府,大阪市旭区,京都府,
奈良県五條市,奈良県,1,奈良県,五條市,奈良県,
奈良県五條市,大阪府,1,奈良県,五條市,大阪府,
奈良県五條市,京都府,1,奈良県,五條市,京都府,
奈良県五條市,和歌山県,1,奈良県,五條市,和歌山県,
奈良県五條市,滋賀県,1,奈良県,五條市,滋賀県,
奈良県五條市,大阪府大東市,1,奈良県,五條市,大阪府,大東市
奈良県五條市,奈良県奈良市,1,奈良県,五條市,奈良県,奈良市
京都府乙訓郡大山崎町,京都府京都市東山区,1,京都府,乙訓郡大山崎町,京都府,京都市東山区
京都府宇治市,滋賀県野洲市,1,京都府,宇治市,滋賀県,野洲市
奈良県橿原市,京都府相楽郡精華町,1,奈良県,橿原市,京都府,相楽郡精華町
奈良県橿原市,京都府京都市伏見区,1,奈良県,橿原市,京都府,京都市伏見区
奈良県橿原市,京都府京都市山科区,1,奈良県,橿原市,京都府,京都市山科区
奈良県橿原市,京都府八幡市,1,奈良県,橿原市,京都府,八幡市
大阪府大阪市旭区,京都府向日市,1,大阪府,大阪市旭区,京都府,向日市
神奈川県横浜市青葉区,大阪府大阪市都島区,1,神奈川県,横浜市青葉区,大阪府,大阪市都島区
大阪府大阪市東住吉区,京都府宇治市,1,大阪府,大阪市東住吉区,京都府,宇治市
大阪府大阪市東住吉区,京都府京都市山科区,1,大阪府,大阪市東住吉区,京都府,京都市山科区
大阪府東大阪市,京都府京都市山科区,1,大阪府,東大阪市,京都府,京都市山科区
京都府京都市伏見区,京都府綴喜郡宇治田原町,1,京都府,京都市伏見区,京都府,綴喜郡宇治田原町
大阪府羽曳野市,大阪府大阪狭山市,1,大阪府,羽曳野市,大阪府,大阪狭山市
大阪府羽曳野市,大阪府和泉市,1,大阪府,羽曳野市,大阪府,和泉市
大阪府羽曳野市,大阪府門真市,1,大阪府,羽曳野市,大阪府,門真市
大阪府羽曳野市,大阪府堺市東区,1,大阪府,羽曳野市,大阪府,堺市東区
大阪府羽曳野市,大阪府堺市美原区,1,大阪府,羽曳野市,大阪府,堺市美原区
大阪府羽曳野市,大阪府泉大津市,1,大阪府,羽曳野市,大阪府,泉大津市
大阪府羽曳野市,大阪府堺市中区,1,大阪府,羽曳野市,大阪府,堺市中区
大阪府羽曳野市,大阪府堺市北区,1,大阪府,羽曳野市,大阪府,堺市北区
大阪府羽曳野市,大阪府大阪市住之江区,1,大阪府,羽曳野市,大阪府,大阪市住之江区
大阪府羽曳野市,大阪府岸和田市,1,大阪府,羽曳野市,大阪府,岸和田市
大阪府羽曳野市,大阪府河内長野市,1,大阪府,羽曳野市,大阪府,河内長野市
大阪府羽曳野市,大阪府堺市西区,1,大阪府,羽曳野市,大阪府,堺市西区
大阪府羽曳野市,大阪府池田市,1,大阪府,羽曳野市,大阪府,池田市
大阪府羽曳野市,大阪府大阪市浪速区,1,大阪府,羽曳野市,大阪府,大阪市浪速区
大阪府羽曳野市,大阪府堺市堺区,1,大阪府,羽曳野市,大阪府,堺市堺区
大阪府羽曳野市,大阪府大阪市西淀川区,1,大阪府,羽曳野市,大阪府,大阪市西淀川区
大阪府羽曳野市,兵庫県尼崎市,1,大阪府,羽曳野市,兵庫県,尼崎市
大阪府羽曳野市,大阪府大東市,1,大阪府,羽曳野市,大阪府,大東市
大阪府羽曳野市,大阪府柏原市,1,大阪府,羽曳野市,大阪府,柏原市
大阪府羽曳野市,大阪府大阪市東淀川区,1,大阪府,羽曳野市,大阪府,大阪市東淀川区
京都府八幡市,兵庫県神戸市北区,1,京都府,八幡市,兵庫県,神戸市北区
岩手県一関市,埼玉県和光市,1,岩手県,一関市,埼玉県,和光市
岩手県一関市,京都府向日市,1,岩手県,一関市,京都府,向日市
兵庫県丹波市,兵庫県宝塚市,1,兵庫県,丹波市,兵庫県,宝塚市
兵庫県丹波市,兵庫県西宮市,1,兵庫県,丹波市,兵庫県,西宮市
兵庫県丹波市,兵庫県川西市,1,兵庫県,丹波市,兵庫県,川西市
兵庫県丹波市,兵庫県神戸市灘区,1,兵庫県,丹波市,兵庫県,神戸市灘区
兵庫県丹波市,兵庫県尼崎市,1,兵庫県,丹波市,兵庫県,尼崎市
兵庫県丹波市,兵庫県伊丹市,1,兵庫県,丹波市,兵庫県,伊丹市
兵庫県丹波市,兵庫県芦屋市,1,兵庫県,丹波市,兵庫県,芦屋市
兵庫県丹波市,兵庫県神戸市中央区,1,兵庫県,丹波市,兵庫県,神戸市中央区
兵庫県丹波市,兵庫県淡路市,1,兵庫県,丹波市,兵庫県,淡路市
兵庫県丹波市,兵庫県神戸市東灘区,1,兵庫県,丹波市,兵庫県,神戸市東灘区
兵庫県丹波市,兵庫県神戸市長田区,1,兵庫県,丹波市,兵庫県,神戸市長田区
兵庫県丹波市,兵庫県神戸市須磨区,1,兵庫県,丹波市,兵庫県,神戸市須磨区
兵庫県丹波市,兵庫県神戸市兵庫区,1,兵庫県,丹波市,兵庫県,神戸市兵庫区
兵庫県丹波市,兵庫県神戸市垂水区,1,兵庫県,丹波市,兵庫県,神戸市垂水区
兵庫県丹波市,兵庫県神戸市西区,1,兵庫県,丹波市,兵庫県,神戸市西区
兵庫県丹波市,兵庫県川辺郡猪名川町,1,兵庫県,丹波市,兵庫県,川辺郡猪名川町
兵庫県丹波市,京都府京都市左京区,1,兵庫県,丹波市,京都府,京都市左京区
兵庫県丹波市,大阪府茨木市,1,兵庫県,丹波市,大阪府,茨木市
