location,prefecture,municipality,career,age_group,count,avg_age,avg_qualifications
京都府京都市右京区,京都府,京都市右京区,生命工学技術科(専門学校)(1997年3月卒業),40代,1,48.0,0.0
京都府京都市右京区,京都府,京都市右京区,生活デザインコース生活デザインコース(短期大学)(1996年3月卒業),50代,1,50.0,1.0
京都府京都市右京区,京都府,京都市右京区,生活科学科(短期大学)(2000年3月卒業),40代,1,45.0,2.0
京都府京都市右京区,京都府,京都市右京区,田野専攻科看護科(高等専門学校)(2007年10月中退),30代,1,37.0,2.0
京都府京都市右京区,京都府,京都市右京区,病院管理学科病院管理(専門学校)(1995年3月卒業),50代,1,51.0,3.0
京都府京都市右京区,京都府,京都市右京区,看護(専門学校),40代,1,40.0,4.0
京都府京都市右京区,京都府,京都市右京区,看護学科(専門学校),20代,1,23.0,0.0
京都府京都市右京区,京都府,京都市右京区,看護学科(専門学校)(2020年3月卒業),40代,1,40.0,3.0
京都府京都市右京区,京都府,京都市右京区,看護学科三年課程(専門学校)(2020年3月中退),20代,1,26.0,2.0
京都府京都市右京区,京都府,京都市右京区,社会学部社会福祉学科(大学)(2021年9月卒業),50代,1,58.0,2.0
京都府京都市右京区,京都府,京都市右京区,社会福祉学部児童福祉学科(大学),30代,1,34.0,1.0
京都府京都市右京区,京都府,京都市右京区,社会福祉学部社会福祉(大学),50代,1,50.0,2.0
京都府京都市右京区,京都府,京都市右京区,福祉科(高等学校)(2005年2月卒業),30代,1,38.0,0.0
京都府京都市右京区,京都府,京都市右京区,福祉科福祉コース(高等学校)(2005年2月卒業),30代,1,38.0,0.0
京都府京都市右京区,京都府,京都市右京区,管理工学部経営工学(大学)(1992年3月卒業),50代,1,56.0,2.0
京都府京都市右京区,京都府,京都市右京区,経営学部経営学科(大学)(2021年3月卒業見込み),20代,1,27.0,1.0
京都府京都市右京区,京都府,京都市右京区,経営経済(短期大学)(2002年3月卒業),40代,1,41.0,0.0
京都府京都市右京区,京都府,京都市右京区,経済(短期大学)(1995年3月卒業),50代,1,51.0,8.0
京都府京都市右京区,京都府,京都市右京区,経済学部現代経済学科(大学)(2021年3月卒業),20代,1,27.0,3.0
京都府京都市右京区,京都府,京都市右京区,経済学部経済学科(大学)(2008年3月卒業),30代,1,39.0,5.0
京都府京都市右京区,京都府,京都市右京区,総合政策学部国際政策学科(大学)(2013年3月卒業),30代,1,35.0,2.0
京都府京都市右京区,京都府,京都市右京区,総合科総合科(高等学校)(2002年3月卒業),40代,1,41.0,3.0
京都府京都市右京区,京都府,京都市右京区,美術(専門学校)(2008年3月卒業),30代,1,39.0,6.0
京都府京都市右京区,京都府,京都市右京区,自動車整備士科(専門学校)(2012年3月卒業),30代,1,39.0,1.0
京都府京都市右京区,京都府,京都市右京区,芸術学部建築学科(1986年3月卒業),60代,1,61.0,2.0
京都府京都市右京区,京都府,京都市右京区,英文科(短期大学)(1968年3月卒業),70歳以上,1,77.0,1.0
京都府京都市右京区,京都府,京都市右京区,英文科英文学(短期大学)(1968年3月卒業),70歳以上,1,77.0,4.0
京都府京都市右京区,京都府,京都市右京区,英文科英語(短期大学),70歳以上,1,77.0,1.0
京都府京都市右京区,京都府,京都市右京区,英米語学科国際ボランティアコース(専門学校)(2010年3月卒業),30代,1,36.0,4.0
京都府京都市右京区,京都府,京都市右京区,被服科被服(高等学校)(1984年3月卒業),60代,1,60.0,2.0
京都府京都市右京区,京都府,京都市右京区,通信課(高等学校)(2010年3月卒業),30代,1,35.0,1.0
京都府京都市右京区,京都府,京都市右京区,食品化学科(高等専門学校)(1998年3月卒業),40代,1,46.0,4.0
京都府京都市右京区,京都府,京都市右京区,高卒(高等専門学校)(2006年3月卒業),50代,1,52.0,1.0
京都府京都市山科区,京都府,京都市山科区,(1980年7月中退),60代,1,61.0,3.0
京都府京都市山科区,京都府,京都市山科区,(2000年3月卒業),40代,1,40.0,0.0
京都府京都市山科区,京都府,京都市山科区,(2007年3月卒業),30代,1,39.0,0.0
京都府京都市山科区,京都府,京都市山科区,(2016年3月卒業),30代,1,36.0,0.0
京都府京都市山科区,京都府,京都市山科区,(その他),30代,1,37.0,2.0
京都府京都市山科区,京都府,京都市山科区,(その他),40代,1,44.0,0.0
京都府京都市山科区,京都府,京都市山科区,(その他)(1998年3月卒業),40代,1,42.0,1.0
京都府京都市山科区,京都府,京都市山科区,(大学),30代,1,33.0,4.0
京都府京都市山科区,京都府,京都市山科区,(大学)(2010年3月卒業),30代,1,38.0,3.0
京都府京都市山科区,京都府,京都市山科区,(専門学校),50代,1,56.0,4.0
京都府京都市山科区,京都府,京都市山科区,(専門学校)(1984年3月卒業),50代,1,58.0,3.0
京都府京都市山科区,京都府,京都市山科区,(専門学校)(1994年3月卒業),40代,1,49.0,1.0
京都府京都市山科区,京都府,京都市山科区,(短期大学),30代,1,30.0,1.0
京都府京都市山科区,京都府,京都市山科区,(短期大学),50代,1,53.0,1.0
京都府京都市山科区,京都府,京都市山科区,(短期大学),60代,1,68.0,3.0
京都府京都市山科区,京都府,京都市山科区,(高等学校),40代,3,44.0,2.0
京都府京都市山科区,京都府,京都市山科区,(高等学校),50代,6,55.0,1.1666666666666667
京都府京都市山科区,京都府,京都市山科区,(高等学校),60代,2,61.0,0.5
京都府京都市山科区,京都府,京都市山科区,(高等学校)(1984年3月卒業),50代,1,59.0,2.0
京都府京都市山科区,京都府,京都市山科区,(高等学校)(1984年3月卒業),60代,1,61.0,1.0
京都府京都市山科区,京都府,京都市山科区,(高等学校)(1986年3月卒業),50代,2,57.0,1.5
京都府京都市山科区,京都府,京都市山科区,(高等学校)(1987年4月卒業),50代,1,56.0,2.0
京都府京都市山科区,京都府,京都市山科区,(高等学校)(1989年3月卒業),50代,1,54.0,0.0
京都府京都市山科区,京都府,京都市山科区,(高等学校)(1993年3月),50代,1,50.0,1.0
京都府京都市山科区,京都府,京都市山科区,(高等学校)(1994年3月卒業),40代,1,49.0,3.0
京都府京都市山科区,京都府,京都市山科区,(高等学校)(1998年3月卒業),40代,1,44.0,2.0
京都府京都市山科区,京都府,京都市山科区,(高等学校)(2000年3月卒業),40代,2,44.0,1.5
京都府京都市山科区,京都府,京都市山科区,(高等学校)(2005年1月中退),30代,1,37.0,1.0
京都府京都市山科区,京都府,京都市山科区,(高等学校)(2006年3月),30代,1,38.0,1.0
京都府京都市山科区,京都府,京都市山科区,(高等学校)(2010年3月卒業),30代,1,33.0,3.0
京都府京都市山科区,京都府,京都市山科区,(高等学校)(2019年3月卒業),20代,1,24.0,1.0
京都府京都市山科区,京都府,京都市山科区,(高等専門学校),30代,1,39.0,1.0
京都府京都市山科区,京都府,京都市山科区,(高等専門学校),50代,1,58.0,0.0
京都府京都市山科区,京都府,京都市山科区,なしなし(その他)(1987年7月中退),50代,1,55.0,0.0
京都府京都市山科区,京都府,京都市山科区,ゲームカレッジプログラミング専攻(専門学校)(2019年3月卒業),20代,1,25.0,0.0
京都府京都市山科区,京都府,京都市山科区,スポーツ科学科(2020年3月卒業),20代,1,26.0,1.0
京都府京都市山科区,京都府,京都市山科区,スポーツ科学科スポーツデザイン(専門学校)(1997年3月卒業),40代,1,48.0,2.0
京都府京都市山科区,京都府,京都市山科区,スポーツ科学科スポーツメディカル(専門学校)(2016年4月卒業),20代,1,29.0,3.0
京都府京都市山科区,京都府,京都市山科区,デザイン学科服飾デザイン(短期大学)(1991年3月卒業),50代,1,55.0,2.0
京都府京都市山科区,京都府,京都市山科区,ファッションビジネス科なし(高等専門学校)(1997年3月卒業),40代,1,47.0,3.0
京都府京都市山科区,京都府,京都市山科区,人文学部英語英米文化学科(その他)(2000年10月中退),40代,1,45.0,2.0
京都府京都市山科区,京都府,京都市山科区,介護(専門学校)(2013年3月卒業),40代,1,40.0,2.0
京都府京都市山科区,京都府,京都市山科区,介護福祉士(専門学校)(2019年3月卒業),20代,1,26.0,2.0
京都府京都市山科区,京都府,京都市山科区,介護福祉学科(2017年3月卒業),30代,1,34.0,1.0
京都府京都市山科区,京都府,京都市山科区,介護福祉学科(専門学校)(2020年3月卒業),20代,1,26.0,1.0
京都府京都市山科区,京都府,京都市山科区,介護福祉科 夜間部介護福祉士(専門学校)(2003年3月卒業),40代,1,44.0,2.0
京都府京都市山科区,京都府,京都市山科区,介護福祉科(専門学校)(2013年3月卒業),40代,1,40.0,2.0
京都府京都市山科区,京都府,京都市山科区,介護福祉科(高等学校)(2011年3月卒業),30代,1,33.0,2.0
京都府京都市山科区,京都府,京都市山科区,介護科(高等専門学校)(2005年3月卒業),40代,1,40.0,3.0
京都府京都市山科区,京都府,京都市山科区,健康福祉コース福祉コース(高等学校)(2011年3月卒業),30代,1,32.0,3.0
京都府京都市山科区,京都府,京都市山科区,児童教育学科(短期大学),40代,1,40.0,4.0
京都府京都市山科区,京都府,京都市山科区,商学部経営学科(大学)(1988年3月卒業),60代,1,60.0,2.0
京都府京都市山科区,京都府,京都市山科区,商学部経営学科経営(大学)(1981年3月卒業),60代,1,67.0,2.0
京都府京都市山科区,京都府,京都市山科区,商業実務専門課程 ホテル学科(専門学校)(2012年3月卒業),30代,1,34.0,1.0
京都府京都市山科区,京都府,京都市山科区,商業科(高等学校)(1973年3月卒業),70歳以上,1,70.0,2.0
京都府京都市山科区,京都府,京都市山科区,商業科(高等学校)(1985年3月卒業),50代,1,59.0,1.0
京都府京都市山科区,京都府,京都市山科区,商業科(高等学校)(1986年3月卒業),50代,1,57.0,2.0
京都府京都市山科区,京都府,京都市山科区,商業科(高等学校)(1999年3月),40代,1,45.0,2.0
京都府京都市山科区,京都府,京都市山科区,商業科なし(高等学校)(2001年3月卒業),40代,1,42.0,0.0
京都府京都市山科区,京都府,京都市山科区,国際文化学科国際文化(短期大学)(1998年3月卒業),40代,1,47.0,1.0
京都府京都市山科区,京都府,京都市山科区,外国語学科 英語,60代,1,69.0,2.0
京都府京都市山科区,京都府,京都市山科区,家政学部生活造形学科染色コース(大学)(1981年3月卒業),60代,1,67.0,3.0
京都府京都市山科区,京都府,京都市山科区,家政科(その他)(1987年3月卒業),50代,1,57.0,0.0
京都府京都市山科区,京都府,京都市山科区,家政科(高等学校)(1970年9月卒業),50代,1,55.0,0.0
京都府京都市山科区,京都府,京都市山科区,家政科(高等学校)(1976年3月卒業),60代,1,66.0,0.0
京都府京都市山科区,京都府,京都市山科区,家政科なし(高等学校)(1991年3月卒業),50代,1,52.0,3.0
京都府京都市山科区,京都府,京都市山科区,家政科服飾芸術(短期大学)(1996年3月卒業),50代,1,51.0,4.0
京都府京都市山科区,京都府,京都市山科区,家政科食物栄養(短期大学)(1990年3月卒業),50代,1,56.0,1.0
京都府京都市山科区,京都府,京都市山科区,嵯峨美術短期大学造形芸術科立体造形(大学)(1983年3月卒業),60代,1,63.0,1.0
京都府京都市山科区,京都府,京都市山科区,工学部機械工学(大学)(2000年3月中退),40代,1,47.0,2.0
京都府京都市山科区,京都府,京都市山科区,広報マスコミュニケーション科(短期大学),60代,1,68.0,2.0
京都府京都市山科区,京都府,京都市山科区,建築科(1996年4月卒業),40代,1,46.0,3.0
京都府京都市山科区,京都府,京都市山科区,情報処理科(在学当時の名称)(1997年3月卒業),40代,1,47.0,4.0
京都府京都市山科区,京都府,京都市山科区,文学部仏教学科(1998年3月卒業),50代,1,52.0,3.0
京都府京都市山科区,京都府,京都市山科区,文学部日本語日本文学,50代,1,56.0,0.0
京都府京都市山科区,京都府,京都市山科区,文系(高等学校)(2015年3月卒業),20代,1,29.0,1.0
京都府京都市山科区,京都府,京都市山科区,日本語日本文学科(高等学校),20代,1,27.0,2.0
京都府京都市山科区,京都府,京都市山科区,普通(1974年3月),60代,1,69.0,1.0
京都府京都市山科区,京都府,京都市山科区,普通(2018年2月卒業),20代,1,25.0,0.0
京都府京都市山科区,京都府,京都市山科区,普通(高等学校)(2001年3月卒業),40代,1,44.0,0.0
京都府京都市山科区,京都府,京都市山科区,普通(高等学校)(2005年3月卒業),30代,1,39.0,2.0
京都府京都市山科区,京都府,京都市山科区,普通(高等学校)(2006年3月卒業),30代,1,36.0,2.0
京都府京都市山科区,京都府,京都市山科区,普通科,50代,1,59.0,2.0
京都府京都市山科区,京都府,京都市山科区,普通科(1982年3月卒業),60代,1,62.0,6.0
京都府京都市山科区,京都府,京都市山科区,普通科(高等学校),60代,1,66.0,1.0
京都府京都市山科区,京都府,京都市山科区,普通科(高等学校)(1965年3月卒業),70歳以上,1,78.0,0.0
京都府京都市山科区,京都府,京都市山科区,普通科(高等学校)(1973年3月卒業),70歳以上,1,71.0,0.0
京都府京都市山科区,京都府,京都市山科区,普通科(高等学校)(1976年3月卒業),60代,1,66.0,1.0
