ID,性別,年齢,年齢バケット,居住地_都道府県,居住地_市区町村,資格数,国家資格保有,就業状況
ID_2394,男性,44,40代,京都府,京都市右京区,1,有,就業中
ID_2395,男性,55,50代,京都府,八幡市,3,無,就業中
ID_2396,女性,24,20代,京都府,宇治市,1,無,就業中
ID_2397,女性,58,50代,京都府,京都市左京区,1,有,離職中
ID_2398,女性,43,40代,京都府,京都市北区,9,有,就業中
ID_2399,男性,57,50代,奈良県,奈良市,1,無,就業中
ID_2400,女性,42,40代,京都府,京都市伏見区,2,無,就業中
ID_2401,女性,52,50代,京都府,京都市伏見区,1,無,就業中
ID_2402,女性,33,30代,京都府,京都市伏見区,0,無,就業中
ID_2403,女性,26,20代,静岡県,静岡市駿河区,0,無,在学中
ID_2404,男性,36,30代,奈良県,奈良市,2,有,就業中
ID_2405,女性,52,50代,奈良県,奈良市,3,無,離職中
ID_2406,女性,47,40代,京都府,京都市伏見区,0,無,就業中
ID_2407,男性,34,30代,京都府,船井郡京丹波町,4,有,就業中
ID_2408,女性,47,40代,京都府,京都市南区,1,無,就業中
ID_2409,男性,40,40代,京都府,京都市中京区,1,無,就業中
ID_2410,男性,25,20代,京都府,京都市伏見区,2,無,就業中
ID_2411,男性,55,50代,京都府,亀岡市,4,有,就業中
ID_2412,女性,36,30代,京都府,京都市左京区,0,無,就業中
ID_2413,女性,55,50代,京都府,京都市中京区,4,有,就業中
ID_2414,男性,49,40代,京都府,京都市南区,2,無,就業中
ID_2415,男性,51,50代,京都府,京都市山科区,1,無,離職中
ID_2416,女性,52,50代,京都府,京都市左京区,0,無,就業中
ID_2417,男性,41,40代,京都府,京都市北区,2,無,就業中
ID_2418,女性,39,30代,京都府,福知山市,1,無,離職中
ID_2419,女性,74,70歳以上,岐阜県,岐阜市,8,有,離職中
ID_2420,女性,31,30代,京都府,京都市左京区,4,有,就業中
ID_2421,女性,61,60代,京都府,京都市西京区,1,有,離職中
ID_2422,男性,70,70歳以上,京都府,京都市左京区,2,無,離職中
ID_2423,女性,55,50代,京都府,京都市山科区,1,無,就業中
ID_2424,女性,75,70歳以上,大阪府,寝屋川市,2,有,就業中
ID_2425,男性,44,40代,京都府,京都市南区,2,無,離職中
ID_2426,女性,31,30代,京都府,京都市上京区,1,無,就業中
ID_2427,男性,45,40代,京都府,向日市,2,無,離職中
ID_2428,女性,38,30代,京都府,京都市東山区,1,有,離職中
ID_2429,女性,41,40代,京都府,京都市南区,2,有,就業中
ID_2430,女性,60,60代,京都府,宇治市,3,有,離職中
ID_2431,男性,53,50代,京都府,向日市,1,無,就業中
ID_2432,女性,56,50代,京都府,乙訓郡大山崎町,2,有,離職中
ID_2433,女性,48,40代,京都府,京都市山科区,0,無,離職中
ID_2434,男性,55,50代,奈良県,奈良市,1,無,就業中
ID_2435,女性,52,50代,京都府,宇治市,2,有,離職中
ID_2436,男性,67,60代,京都府,京都市西京区,3,有,就業中
ID_2437,男性,25,20代,埼玉県,川口市,1,有,就業中
ID_2438,男性,49,40代,滋賀県,大津市,5,有,離職中
ID_2439,女性,45,40代,京都府,京都市南区,1,有,就業中
ID_2440,女性,22,20代,京都府,京都市伏見区,0,無,在学中
ID_2441,女性,19,20代,京都府,京都市北区,1,無,在学中
ID_2442,女性,63,60代,京都府,宇治市,1,無,離職中
ID_2443,女性,53,50代,京都府,宇治市,1,無,就業中
ID_2444,男性,21,20代,京都府,綾部市,1,無,在学中
ID_2445,女性,42,40代,京都府,京都市右京区,2,無,離職中
ID_2446,女性,55,50代,京都府,京都市伏見区,0,無,就業中
ID_2447,女性,40,40代,京都府,京都市中京区,2,無,就業中
ID_2448,男性,27,20代,京都府,京都市下京区,1,無,離職中
ID_2449,男性,64,60代,京都府,京都市伏見区,2,無,離職中
ID_2450,女性,54,50代,京都府,宇治市,0,無,就業中
ID_2451,女性,65,60代,京都府,京都市伏見区,0,無,就業中
ID_2452,女性,55,50代,京都府,京都市下京区,2,有,離職中
ID_2453,男性,49,40代,京都府,木津川市,1,有,離職中
ID_2454,男性,55,50代,京都府,京都市南区,2,無,離職中
ID_2455,女性,56,50代,京都府,八幡市,2,有,就業中
ID_2456,男性,42,40代,京都府,八幡市,1,無,就業中
ID_2457,女性,19,20代,京都府,京田辺市,1,無,就業中
ID_2458,女性,59,50代,京都府,木津川市,1,有,就業中
ID_2459,男性,45,40代,京都府,京都市中京区,0,無,離職中
ID_2460,女性,37,30代,京都府,京都市伏見区,0,無,就業中
ID_2461,女性,47,40代,滋賀県,大津市,0,無,離職中
ID_2462,女性,56,50代,京都府,八幡市,2,有,就業中
ID_2463,女性,34,30代,京都府,長岡京市,3,有,離職中
ID_2464,女性,40,40代,京都府,宮津市,1,有,就業中
ID_2465,女性,56,50代,京都府,京丹後市,1,無,就業中
ID_2466,女性,25,20代,京都府,京都市山科区,0,無,就業中
ID_2467,男性,59,50代,京都府,京都市南区,2,無,離職中
ID_2468,男性,54,50代,京都府,京都市伏見区,2,無,就業中
ID_2469,女性,39,30代,京都府,京都市左京区,2,無,就業中
ID_2470,女性,58,50代,京都府,京都市伏見区,0,無,就業中
ID_2471,男性,33,30代,滋賀県,大津市,2,無,就業中
ID_2472,男性,56,50代,京都府,京都市西京区,1,無,離職中
ID_2473,男性,45,40代,京都府,京都市北区,0,無,就業中
ID_2474,女性,58,50代,京都府,京都市山科区,1,有,離職中
ID_2475,女性,35,30代,京都府,京都市右京区,2,有,就業中
ID_2476,男性,42,40代,京都府,木津川市,2,有,就業中
ID_2477,男性,26,20代,京都府,京都市山科区,4,有,就業中
ID_2478,女性,69,60代,京都府,京都市山科区,1,有,就業中
ID_2479,男性,42,40代,京都府,京都市伏見区,0,無,就業中
ID_2480,女性,41,40代,京都府,京都市右京区,2,有,就業中
ID_2481,女性,51,50代,京都府,京都市山科区,4,有,就業中
ID_2482,女性,53,50代,京都府,京都市西京区,1,有,就業中
ID_2483,女性,51,50代,京都府,京都市西京区,1,無,離職中
ID_2484,女性,27,20代,京都府,京都市伏見区,5,有,離職中
ID_2485,女性,30,30代,大阪府,高槻市,2,有,離職中
ID_2486,男性,58,50代,京都府,南丹市,0,無,就業中
ID_2487,男性,38,30代,京都府,京田辺市,2,有,就業中
ID_2488,女性,58,50代,京都府,京都市山科区,1,有,就業中
ID_2489,女性,26,20代,京都府,京都市伏見区,1,無,離職中
ID_2490,女性,45,40代,京都府,城陽市,3,無,就業中
ID_2491,女性,55,50代,京都府,宇治市,1,有,就業中
ID_2492,女性,63,60代,京都府,宇治市,2,有,就業中
ID_2493,女性,63,60代,京都府,京都市伏見区,3,無,離職中
ID_2494,女性,60,60代,京都府,京都市下京区,1,有,就業中
ID_2495,女性,60,60代,京都府,向日市,2,有,離職中
ID_2496,女性,56,50代,京都府,向日市,3,無,就業中
ID_2497,男性,46,40代,京都府,京都市北区,5,有,就業中
ID_2498,女性,57,50代,京都府,京都市南区,0,無,在学中
ID_2499,女性,53,50代,滋賀県,大津市,1,有,就業中
ID_2500,男性,28,20代,京都府,京都市伏見区,3,無,離職中
ID_2501,女性,48,40代,京都府,亀岡市,3,有,就業中
ID_2502,女性,42,40代,京都府,京都市北区,2,有,離職中
ID_2503,女性,55,50代,京都府,亀岡市,2,無,離職中
ID_2504,女性,44,40代,京都府,京都市山科区,1,無,就業中
ID_2505,女性,40,40代,京都府,京都市西京区,1,有,就業中
ID_2506,男性,58,50代,京都府,向日市,2,有,就業中
ID_2507,女性,72,70歳以上,京都府,京都市右京区,2,有,離職中
ID_2508,男性,65,60代,京都府,京都市西京区,0,無,離職中
ID_2509,女性,53,50代,京都府,宇治市,3,有,就業中
ID_2510,男性,45,40代,京都府,京都市上京区,3,有,就業中
ID_2511,女性,62,60代,京都府,京都市右京区,0,無,就業中
ID_2512,女性,39,30代,京都府,京都市右京区,6,有,就業中
ID_2513,女性,48,40代,京都府,乙訓郡大山崎町,4,有,就業中
ID_2514,女性,54,50代,京都府,福知山市,1,無,離職中
ID_2515,女性,46,40代,京都府,京都市左京区,0,無,就業中
ID_2516,男性,41,40代,京都府,京都市南区,2,無,就業中
ID_2517,女性,58,50代,滋賀県,大津市,1,無,就業中
ID_2518,女性,47,40代,大阪府,高槻市,2,無,就業中
ID_2519,女性,49,40代,大阪府,枚方市,2,有,就業中
ID_2520,女性,50,50代,大阪府,柏原市,2,有,離職中
ID_2521,女性,63,60代,京都府,京都市伏見区,1,無,就業中
ID_2522,女性,63,60代,京都府,京都市右京区,3,無,就業中
ID_2523,女性,48,40代,奈良県,奈良市,2,無,就業中
ID_2524,女性,51,50代,京都府,京都市伏見区,1,無,就業中
ID_2525,女性,77,70歳以上,京都府,京都市右京区,1,有,離職中
ID_2526,女性,24,20代,京都府,京都市伏見区,0,無,就業中
ID_2527,女性,47,40代,京都府,京都市山科区,3,有,就業中
ID_2528,女性,43,40代,京都府,京都市伏見区,0,無,離職中
ID_2529,女性,51,50代,大阪府,富田林市,2,無,離職中
ID_2530,女性,54,50代,京都府,宮津市,5,有,就業中
ID_2531,女性,54,50代,京都府,宇治市,2,有,就業中
ID_2532,女性,63,60代,京都府,京都市伏見区,2,有,就業中
ID_2533,女性,67,60代,京都府,宇治市,2,有,就業中
ID_2534,女性,34,30代,京都府,京都市南区,1,無,在学中
ID_2535,男性,67,60代,京都府,京都市山科区,2,無,就業中
ID_2536,女性,37,30代,京都府,京都市山科区,1,無,離職中
ID_2537,女性,21,20代,京都府,京都市南区,0,無,在学中
ID_2538,女性,64,60代,京都府,与謝郡与謝野町,4,有,就業中
ID_2539,男性,35,30代,京都府,京都市伏見区,3,無,就業中
ID_2540,女性,58,50代,京都府,長岡京市,2,有,就業中
ID_2541,女性,76,70歳以上,京都府,京都市伏見区,1,有,就業中
ID_2542,男性,49,40代,京都府,亀岡市,2,無,就業中
ID_2543,女性,66,60代,京都府,京都市伏見区,0,無,離職中
ID_2544,男性,32,30代,京都府,京都市南区,0,無,離職中
ID_2545,女性,57,50代,京都府,京都市伏見区,2,有,就業中
ID_2546,女性,38,30代,京都府,福知山市,1,無,離職中
ID_2547,女性,44,40代,京都府,綾部市,1,有,就業中
ID_2548,女性,46,40代,京都府,京都市山科区,1,有,就業中
ID_2549,男性,28,20代,京都府,京都市伏見区,2,無,離職中
ID_2550,女性,70,70歳以上,京都府,京都市西京区,5,無,就業中
ID_2551,女性,49,40代,京都府,八幡市,2,有,就業中
ID_2552,男性,69,60代,京都府,京都市山科区,2,有,就業中
ID_2553,男性,61,60代,京都府,京都市山科区,0,無,離職中
ID_2554,男性,47,40代,京都府,長岡京市,0,無,就業中
ID_2555,女性,33,30代,京都府,亀岡市,0,無,就業中
ID_2556,女性,57,50代,京都府,宇治市,4,有,離職中
ID_2557,女性,23,20代,京都府,京都市北区,1,有,離職中
ID_2558,女性,58,50代,京都府,相楽郡精華町,2,有,就業中
ID_2559,男性,34,30代,滋賀県,大津市,2,有,離職中
ID_2560,女性,44,40代,京都府,京都市右京区,1,無,離職中
ID_2561,女性,42,40代,京都府,京都市山科区,4,有,就業中
ID_2562,女性,59,50代,京都府,福知山市,2,無,離職中
ID_2563,女性,61,60代,京都府,長岡京市,1,有,就業中
ID_2564,男性,72,70歳以上,京都府,八幡市,1,有,離職中
ID_2565,女性,33,30代,京都府,京都市山科区,4,有,就業中
ID_2566,男性,68,60代,京都府,向日市,4,有,離職中
ID_2567,女性,44,40代,京都府,亀岡市,2,無,就業中
ID_2568,男性,26,20代,滋賀県,大津市,1,無,就業中
ID_2569,男性,71,70歳以上,京都府,京都市上京区,1,無,就業中
ID_2570,男性,26,20代,京都府,京都市下京区,0,無,就業中
ID_2571,男性,78,70歳以上,京都府,京都市山科区,0,無,就業中
ID_2572,女性,58,50代,京都府,京都市左京区,1,無,就業中
ID_2573,男性,31,30代,京都府,向日市,1,有,就業中
ID_2574,女性,77,70歳以上,京都府,京都市右京区,3,有,就業中
ID_2575,女性,52,50代,京都府,京都市伏見区,3,有,就業中
ID_2576,女性,33,30代,岐阜県,岐阜市,1,有,就業中
ID_2577,男性,46,40代,京都府,京都市右京区,1,無,離職中
ID_2578,女性,58,50代,京都府,八幡市,2,有,就業中
ID_2579,女性,54,50代,京都府,京都市南区,2,無,就業中
ID_2580,男性,28,20代,京都府,京都市伏見区,2,無,就業中
ID_2581,女性,29,20代,京都府,京都市南区,0,無,離職中
ID_2582,男性,30,30代,京都府,福知山市,0,無,就業中
ID_2583,男性,38,30代,京都府,京都市右京区,3,有,離職中
ID_2584,女性,63,60代,京都府,京都市伏見区,0,無,離職中
ID_2585,男性,57,50代,京都府,城陽市,1,有,就業中
ID_2586,女性,63,60代,京都府,京都市南区,0,無,離職中
ID_2587,男性,28,20代,京都府,京都市北区,1,有,就業中
ID_2588,女性,59,50代,京都府,京都市山科区,3,無,就業中
ID_2589,女性,29,20代,京都府,亀岡市,1,無,離職中
ID_2590,女性,57,50代,京都府,八幡市,2,無,就業中
ID_2591,女性,64,60代,京都府,八幡市,0,無,就業中
ID_2592,女性,38,30代,京都府,京都市下京区,0,無,就業中
ID_2593,女性,70,70歳以上,京都府,京都市左京区,1,無,就業中
ID_2594,女性,42,40代,京都府,八幡市,2,無,就業中
ID_2595,女性,56,50代,京都府,京都市西京区,0,無,就業中
ID_2596,女性,19,20代,京都府,京都市北区,0,無,在学中
ID_2597,女性,46,40代,京都府,京都市下京区,1,有,就業中
ID_2598,女性,23,20代,京都府,福知山市,1,有,就業中
ID_2599,女性,65,60代,京都府,京都市南区,1,有,就業中
ID_2600,男性,46,40代,京都府,向日市,1,無,離職中
ID_2601,男性,51,50代,京都府,京都市山科区,3,有,離職中
ID_2602,女性,55,50代,京都府,長岡京市,4,有,就業中
ID_2603,女性,61,60代,京都府,城陽市,5,有,就業中
ID_2604,男性,25,20代,京都府,京都市山科区,0,無,離職中
ID_2605,女性,57,50代,京都府,京都市山科区,0,無,就業中
ID_2606,女性,44,40代,京都府,長岡京市,1,有,離職中
ID_2607,女性,20,20代,京都府,舞鶴市,0,無,離職中
ID_2608,女性,41,40代,京都府,京都市伏見区,0,無,就業中
ID_2609,女性,52,50代,京都府,福知山市,2,無,離職中
ID_2610,女性,60,60代,大阪府,大阪市平野区,1,無,就業中
ID_2611,女性,49,40代,京都府,宇治市,1,有,就業中
ID_2612,男性,58,50代,京都府,京都市西京区,2,無,就業中
ID_2613,女性,54,50代,京都府,京都市右京区,1,有,就業中
ID_2614,女性,26,20代,京都府,京都市伏見区,3,無,就業中
ID_2615,女性,58,50代,京都府,京丹後市,2,有,離職中
ID_2616,女性,62,60代,京都府,京都市西京区,1,無,就業中
ID_2617,女性,58,50代,京都府,京都市伏見区,4,有,離職中
ID_2618,女性,45,40代,奈良県,生駒市,1,有,就業中
ID_2619,男性,52,50代,京都府,京都市西京区,3,有,就業中
ID_2620,男性,43,40代,滋賀県,高島市,1,無,就業中
ID_2621,女性,38,30代,滋賀県,大津市,2,有,離職中
ID_2622,男性,35,30代,滋賀県,大津市,1,無,離職中
ID_2623,女性,75,70歳以上,京都府,京都市北区,2,有,離職中
ID_2624,女性,52,50代,京都府,京都市伏見区,1,有,就業中
ID_2625,女性,52,50代,兵庫県,芦屋市,4,有,就業中
ID_2626,女性,21,20代,京都府,京都市西京区,0,無,就業中
ID_2627,男性,44,40代,京都府,京都市北区,0,無,就業中
ID_2628,女性,54,50代,京都府,京都市山科区,0,無,離職中
ID_2629,女性,27,20代,京都府,京都市右京区,1,無,離職中
ID_2630,女性,67,60代,京都府,京都市伏見区,2,有,就業中
ID_2631,男性,55,50代,京都府,京都市南区,1,無,就業中
ID_2632,男性,75,70歳以上,奈良県,奈良市,1,無,就業中
ID_2633,女性,69,60代,京都府,宇治市,0,無,就業中
ID_2634,男性,31,30代,広島県,竹原市,1,無,離職中
ID_2635,女性,57,50代,京都府,京都市南区,0,無,就業中
ID_2636,女性,42,40代,京都府,京都市伏見区,2,無,離職中
ID_2637,男性,72,70歳以上,京都府,京都市伏見区,3,無,離職中
ID_2638,女性,40,40代,京都府,八幡市,0,無,就業中
ID_2639,男性,22,20代,京都府,城陽市,2,無,離職中
ID_2640,女性,41,40代,京都府,城陽市,2,有,就業中
ID_2641,女性,70,70歳以上,京都府,京都市西京区,1,有,就業中
ID_2642,女性,41,40代,京都府,木津川市,5,有,就業中
ID_2643,女性,26,20代,京都府,木津川市,1,無,離職中
ID_2644,女性,29,20代,京都府,京都市南区,0,無,就業中
ID_2645,男性,27,20代,京都府,八幡市,1,有,就業中
ID_2646,女性,58,50代,大阪府,枚方市,2,有,就業中
ID_2647,女性,51,50代,京都府,京都市中京区,1,無,就業中
ID_2648,男性,58,50代,奈良県,奈良市,5,有,離職中
ID_2649,男性,24,20代,京都府,京都市左京区,1,無,就業中
ID_2650,女性,31,30代,京都府,南丹市,3,有,就業中
ID_2651,男性,69,60代,京都府,京都市上京区,1,無,離職中
ID_2652,女性,48,40代,京都府,京都市北区,0,無,離職中
ID_2653,女性,23,20代,京都府,京都市左京区,2,無,離職中
ID_2654,女性,47,40代,京都府,長岡京市,2,有,就業中
ID_2655,男性,69,60代,京都府,京都市左京区,1,無,就業中
